"","respondent_id","Year","USBORN","DEGREE","BIRTHYR","GENDER","RACE","HISPANIC","SS048M1","SS048M2","SS048M3","SS044","SS045","SS046","SS047","SS040","SS042","SJ005M1","SJ005M2","SJ005M3","SS003_1","SS004_1","SS008_1","SS005_1","SS006_1","SS007_1","SS003_2","SS004_2","SS008_2","SS005_2","SS006_2","SS007_2","SS003_3","SS004_3","SS008_3","SS005_3","SS006_3","SS007_3","SS003_4","SS004_4","SS008_4","SS005_4","SS006_4","SS007_4","deathexpense_special","foreign","female","age","disabled","lifeins_y","pensionsum_y","socsec_y","suppsec_y","vetbenefits_y","otherpensions_y","socinsur_y","black_nh","white_nh","hisp_allraces","black_hi","white_hi","hisp_other","non_bwh","employed","retired","homemaker","sell_assets","withdraw_money","fam_help","charity_help","did_nothing_special","borrow_money","other","dk_na","rf","inap","deathexpense_sources","degree","deathexpense_usd"
"922","78223_20",2018,1,5,1936,2,1,5,5,NA,NA,13000,NA,NA,NA,1,5,5,NA,NA,3,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,10000,4,NA,NA,NA,0,0,1,82,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",13000
"923","78404_40",2018,1,2,1947,2,1,5,2,NA,NA,15000,NA,NA,NA,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,71,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",15000
"924","78465_30",2018,1,1,1943,2,1,5,5,NA,NA,3075,NA,NA,NA,1,5,5,NA,NA,2,2500,4,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,75,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",3075
"925","78582_20",2018,1,5,1940,2,1,5,5,NA,NA,15300,NA,NA,NA,1,5,5,6,NA,2,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",15300
"926","78716_11",2018,1,4,1949,2,1,5,5,NA,NA,20000,NA,NA,NA,1,5,1,5,NA,2,1800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,800,4,NA,NA,NA,0,0,1,69,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",20000
"927","78949_20",2018,1,2,1935,2,1,5,5,NA,NA,3000,NA,NA,NA,1,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,NA,1,0,0,0,1,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",3000
"928","80911_10",2018,1,2,1932,1,1,5,5,NA,NA,10200,NA,NA,NA,1,5,NA,NA,NA,2,252,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,86,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",10200
"929","81561_40",2018,1,2,1930,2,1,5,5,NA,NA,2500,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,NA,0,0,0,0,1,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",2500
"930","81564_20",2018,1,2,1935,2,2,5,2,NA,NA,20000,NA,NA,NA,1,5,7,NA,NA,3,99999,NA,651,999,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,99998,NA,0,99999996,98,1,0,1,83,0,1,0,1,NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",20000
"931","81844_20",2018,1,2,1933,2,1,5,5,NA,NA,5594,NA,NA,NA,1,5,NA,NA,NA,3,35835,6,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,23227,6,NA,NA,NA,0,0,1,85,NA,1,0,1,0,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",5594
"932","82468_20",2018,5,2,1934,2,1,5,2,NA,NA,1200,NA,NA,NA,5,5,5,NA,NA,2,99998,NA,1001,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,15,4,NA,NA,NA,1,1,1,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",1200
"933","82562_11",2018,1,4,1947,1,1,5,5,NA,NA,1400,NA,NA,NA,1,5,5,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,71,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",1400
"934","82648_10",2018,5,0,1933,2,1,1,3,NA,NA,14000,NA,NA,NA,5,5,4,NA,NA,3,900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,85,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",14000
"935","83417_10",2018,1,2,1941,2,1,5,2,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,2,1575,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,550,4,NA,NA,NA,1,0,1,77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",10000
"936","83549_20",2018,1,0,1932,2,1,5,5,NA,NA,8000,NA,NA,NA,1,5,NA,NA,NA,3,2700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,86,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",8000
"937","83584_10",2018,1,2,1937,2,1,5,5,NA,NA,13000,NA,NA,NA,1,5,5,NA,NA,2,1572,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1572,4,NA,NA,NA,0,0,1,81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",13000
"938","83721_10",2018,1,5,1938,1,1,5,5,NA,NA,10000,NA,NA,NA,5,5,NA,NA,NA,2,1200,-8,NA,NA,NA,2,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,80,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",10000
"939","84137_20",2018,1,2,1938,2,1,5,5,NA,NA,6000,NA,NA,NA,5,5,NA,NA,NA,3,1848,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,80,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",6000
"940","84199_20",2018,1,4,1933,2,1,5,5,NA,NA,0,NA,NA,NA,1,5,NA,NA,NA,3,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,85,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",0
"941","84455_10",2018,1,2,1940,2,1,5,2,NA,NA,12000,NA,NA,NA,1,5,5,NA,NA,2,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",12000
"942","84575_10",2018,1,2,1937,2,1,5,5,NA,NA,17000,NA,NA,NA,5,5,5,NA,NA,3,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,81,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",17000
"943","84597_10",2018,1,0,1934,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,NA,NA,NA,3,801,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,84,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"No degree",0
"944","85625_40",2018,1,2,1954,2,1,5,2,NA,NA,2000,NA,NA,NA,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,4500,4,NA,NA,NA,1,0,1,64,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",2000
"945","86066_20",2018,1,0,1932,2,1,5,5,NA,NA,999998,0,1999,NA,1,5,NA,NA,NA,2,2500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,86,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",999.5
"946","86129_40",2018,1,0,1944,2,1,5,5,NA,NA,999998,10001,99999996,NA,1,5,NA,NA,NA,3,1150,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",178937.864427391
"947","86307_20",2018,1,1,1938,2,1,5,5,NA,NA,2500,NA,NA,NA,1,1,5,NA,NA,3,627,4,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,80,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",2500
"948","86506_30",2018,1,2,1942,2,1,5,5,NA,NA,1300,NA,NA,NA,1,5,5,NA,NA,3,2300,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,113,4,NA,NA,NA,2,130,4,NA,NA,NA,0,0,1,76,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",1300
"949","86893_10",2018,1,2,1940,2,1,5,5,NA,NA,0,NA,NA,NA,1,5,6,NA,NA,3,99998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,3,9998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,0,0,1,78,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",0
"950","86921_10",2018,1,4,1931,1,1,5,5,NA,NA,14000,NA,NA,NA,1,5,NA,NA,NA,2,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,850,4,NA,NA,NA,0,0,0,87,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",14000
"951","87521_30",2018,1,5,1927,1,1,5,5,NA,NA,895,NA,NA,NA,5,5,NA,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2000,4,NA,NA,NA,0,0,0,91,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",895
"952","87542_20",2018,1,2,1936,2,1,5,5,NA,NA,4000,NA,NA,NA,5,5,NA,NA,NA,3,1857,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,82,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",4000
"953","87699_11",2018,5,5,1952,2,7,3,1,NA,NA,15000,NA,NA,NA,1,1,NA,NA,NA,3,1200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,66,NA,1,1,1,0,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,"assets_savings","Postgraduate degree",15000
"954","88186_10",2018,1,1,1937,2,7,1,5,NA,NA,500,NA,NA,NA,1,5,5,NA,NA,3,907,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,81,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",500
"955","92596_30",2018,1,2,1945,2,1,5,4,NA,NA,10000,NA,NA,NA,1,5,NA,NA,NA,3,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,387,4,NA,NA,NA,1,0,1,73,NA,1,0,1,0,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,"family_friend_charity","High school diploma",10000
"956","93269_10",2018,1,4,1931,2,1,5,5,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,3,99999,NA,351,649,NA,5,NA,NA,NA,NA,NA,3,9999,NA,1001,99999996,98,2,400,4,NA,NA,NA,0,0,1,87,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",10000
"957","94741_20",2018,1,2,1935,2,1,5,5,NA,NA,1400,NA,NA,NA,5,5,NA,NA,NA,3,99998,NA,1001,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",1400
"958","113822_10",2018,5,0,1941,1,2,5,5,NA,NA,15000,NA,NA,NA,5,5,5,NA,NA,2,1236,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",15000
"959","116001_11",2018,1,2,1932,1,1,5,5,NA,NA,0,NA,NA,NA,5,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,86,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"960","116287_20",2018,1,0,1946,1,1,5,5,NA,NA,5600,NA,NA,NA,1,5,NA,NA,NA,2,1280,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,72,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",5600
"961","120078_10",2018,1,2,1945,2,1,5,5,NA,NA,8000,NA,NA,NA,5,5,4,5,NA,2,1800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",8000
"962","121324_20",2018,1,4,1951,1,1,5,5,NA,NA,3000,NA,NA,NA,5,5,5,NA,NA,2,1100,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",3000
"963","122102_20",2018,1,1,1955,2,1,5,5,NA,NA,5000,NA,NA,NA,5,5,5,NA,NA,2,500,4,NA,NA,NA,2,500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"GED",5000
"964","123997_10",2018,1,2,1947,1,1,5,3,4,NA,20000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,535,4,NA,NA,NA,1,0,0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"family_friend_charity","High school diploma",20000
"965","132849_20",2018,5,4,1951,2,1,5,5,NA,NA,8000,NA,NA,NA,1,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",8000
"966","135238_10",2018,5,0,1943,1,1,2,3,NA,NA,5000,NA,NA,NA,5,1,5,NA,NA,3,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,0,75,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",5000
"967","143320_20",2018,1,0,1954,2,1,5,1,NA,NA,8000,NA,NA,NA,5,5,NA,NA,NA,2,2100,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,2200,4,NA,NA,NA,1,0,1,64,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,"assets_savings","No degree",8000
"968","144456_12",2018,1,2,1944,2,1,5,8,NA,NA,999998,5000,5000,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,1,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,"High school diploma",5000
"969","145743_10",2018,1,2,1943,1,1,5,5,NA,NA,2000,NA,NA,NA,5,5,5,NA,NA,2,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",2000
"970","147027_20",2018,1,2,1952,2,1,5,5,NA,NA,6400,NA,NA,NA,5,5,5,NA,NA,3,2800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,3,3700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,66,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",6400
"971","149206_20",2018,1,2,1947,2,1,5,5,NA,NA,2000,NA,NA,NA,1,5,5,NA,NA,3,803,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1350,4,NA,NA,NA,0,0,1,71,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",2000
"972","151505_10",2018,1,2,1946,1,1,5,5,NA,NA,3500,NA,NA,NA,5,5,5,NA,NA,2,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"973","151986_20",2018,1,2,1948,2,1,5,3,NA,NA,10000,NA,NA,NA,1,5,NA,NA,NA,3,1900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,4000,4,NA,NA,NA,1,0,1,70,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","High school diploma",10000
"974","154099_20",2018,1,4,1943,2,1,2,4,3,NA,6000,NA,NA,NA,1,5,5,NA,NA,3,2109,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,75,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"family_friend_charity","College (2-year or 4-year)",6000
"975","156139_20",2018,5,2,1957,2,1,1,5,NA,NA,999999,10001,99999996,NA,1,5,1,NA,NA,3,99999,NA,651,99999996,99,9,NA,NA,NA,NA,NA,3,9999,NA,1501,99999996,NA,9,NA,NA,NA,NA,NA,0,1,1,61,0,1,0,1,NA,1,NA,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",178937.864427391
"976","156315_20",2018,1,0,1953,2,1,5,3,NA,NA,6000,NA,NA,NA,5,5,4,NA,NA,2,1600,4,NA,NA,NA,2,1600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",6000
"977","158462_10",2018,1,2,1947,1,2,5,5,NA,NA,6000,NA,NA,NA,1,5,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,71,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",6000
"978","158662_20",2018,1,2,1951,2,1,5,5,NA,NA,7000,NA,NA,NA,1,5,NA,NA,NA,3,900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,67,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",7000
"979","160276_20",2018,1,2,1953,2,1,5,5,NA,NA,3500,NA,NA,NA,1,1,NA,NA,NA,2,2000,4,NA,NA,NA,3,9998,NA,801,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,65,NA,1,1,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",3500
"980","173161_10",2018,1,2,1944,1,1,5,5,NA,NA,17000,NA,NA,NA,5,5,NA,NA,NA,2,770,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,74,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",17000
"981","174577_20",2018,1,4,1944,2,1,5,5,NA,NA,8000,NA,NA,NA,1,5,5,NA,NA,2,1753,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,74,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",8000
"982","180852_10",2018,1,2,1945,1,1,5,5,NA,NA,1800,NA,NA,NA,1,5,5,NA,NA,2,99998,NA,501,749,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,73,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",1800
"983","185102_20",2018,1,4,1942,2,1,5,5,NA,NA,2500,NA,NA,NA,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,76,NA,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",2500
"984","185442_10",2018,1,4,1943,2,7,5,5,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,2,1695,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",10000
"985","185986_10",2018,1,2,1946,2,1,5,5,NA,NA,5000,NA,NA,NA,5,5,NA,NA,NA,2,1900,4,NA,NA,NA,2,1900,4,NA,NA,NA,2,9998,NA,201,299,NA,5,NA,NA,NA,NA,NA,0,0,1,72,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",5000
"986","186099_10",2018,5,2,1943,2,1,1,1,NA,NA,999998,7001,9999,NA,5,5,6,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,75,0,0,0,NA,0,0,0,NA,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",8500
